iso_o,iso_d,year,FLOW,SOURCE_TF
EDEU,COG,1964,26785.725,EDEU_XP
EDEU,COG,1965,17857.148,EDEU_XP
EDEU,COG,1969,10566.364,EDEU_XP
EDEU,COG,1972,100454.19,EDEU_XP
EDEU,COL,1953,82380.266,EDEU_XP
EDEU,COL,1954,55486.059,EDEU_XP
EDEU,COL,1955,300035.72,EDEU_XP
EDEU,COL,1956,138402.42,EDEU_XP
EDEU,COL,1959,514256.16,EDEU_XP
EDEU,COL,1960,544217.94,EDEU_XP
EDEU,COL,1961,761511.5,EDEU_XP
EDEU,COL,1962,937500.31,EDEU_XP
EDEU,CUB,1955,6611.8647,EDEU_XP
EDEU,CUB,1956,58345.238,EDEU_XP
EDEU,CUB,1957,53162.965,EDEU_XP
EDEU,CUB,1958,46858.863,EDEU_XP
EDEU,CUB,1959,50035.73,EDEU_XP
EDEU,CUB,1960,960884.69,EDEU_XP
EDEU,CUB,1961,10262696,EDEU_XP
EDEU,CUB,1962,8544646,EDEU_XP
EDEU,CUB,1963,11642861,EDEU_XP
EDEU,CUB,1964,12339290,EDEU_XP
EDEU,CUB,1965,9035718,EDEU_XP
EDEU,CUB,1966,13776791,EDEU_XP
EDEU,CUB,1967,16874016,EDEU_XP
EDEU,CUB,1968,15750012,EDEU_XP
EDEU,CUB,1969,17814890,EDEU_XP
EDEU,CUB,1970,29553756,EDEU_XP
EDEU,CUB,1971,24169754,EDEU_XP
EDEU,CUB,1972,19274646,EDEU_XP
EDEU,CUB,1973,23931896,EDEU_XP
EDEU,CUB,1974,31936062,EDEU_XP
EDEU,CZSK,1953,20233826,EDEU_XP
EDEU,CZSK,1954,26078892,EDEU_XP
EDEU,CZSK,1958,56308072,EDEU_XP
EDEU,CZSK,1959,62334200,EDEU_XP
EDEU,CZSK,1960,68605472,EDEU_XP
EDEU,CZSK,1961,85200736,EDEU_XP
EDEU,CZSK,1962,81464312,EDEU_XP
EDEU,CZSK,1963,86098248,EDEU_XP
EDEU,CZSK,1964,94294672,EDEU_XP
EDEU,CZSK,1965,109446464,EDEU_XP
EDEU,CZSK,1966,116169688,EDEU_XP
EDEU,CZSK,1967,120227360,EDEU_XP
EDEU,CZSK,1968,175979312,EDEU_XP
EDEU,CZSK,1969,183928720,EDEU_XP
EDEU,CZSK,1970,210587584,EDEU_XP
EDEU,CZSK,1971,231176720,EDEU_XP
EDEU,CZSK,1972,281259168,EDEU_XP
EDEU,CZSK,1973,402672864,EDEU_XP
EDEU,CZSK,1974,501753216,EDEU_XP
EDEU,DZA,1961,8854.7852,EDEU_XP
EDEU,DZA,1962,0,EDEU_XP
EDEU,DZA,1963,35714.297,EDEU_XP
EDEU,DZA,1965,151785.77,EDEU_XP
EDEU,DZA,1969,2144972,EDEU_XP
EDEU,DZA,1970,2276868.5,EDEU_XP
EDEU,ETH,1955,16797.711,EDEU_XP
EDEU,ETH,1956,26000.713,EDEU_XP
EDEU,ETH,1957,88992.133,EDEU_XP
EDEU,ETH,1958,99277.242,EDEU_XP
EDEU,ETH,1959,21443.887,EDEU_XP
EDEU,ETH,1960,25017.865,EDEU_XP
EDEU,ETH,1961,38870.734,EDEU_XP
EDEU,GIN,1959,646890.56,EDEU_XP
EDEU,GIN,1960,1972790,EDEU_XP
EDEU,GIN,1961,2010036.1,EDEU_XP
EDEU,GIN,1962,473214.47,EDEU_XP
EDEU,GIN,1963,455357.31,EDEU_XP
EDEU,GIN,1964,821428.88,EDEU_XP
EDEU,GIN,1965,696428.81,EDEU_XP
EDEU,GIN,1966,1544643.4,EDEU_XP
EDEU,GIN,1967,751364.44,EDEU_XP
EDEU,GIN,1968,1104167.5,EDEU_XP
EDEU,GRC,1958,1186561.6,EDEU_XP
EDEU,HUN,1953,15226410,EDEU_XP
EDEU,HUN,1954,16759380,EDEU_XP
EDEU,HUN,1958,23384162,EDEU_XP
EDEU,HUN,1959,31287822,EDEU_XP
EDEU,HUN,1960,33656476,EDEU_XP
EDEU,HUN,1961,36968728,EDEU_XP
EDEU,HUN,1962,42196444,EDEU_XP
EDEU,HUN,1963,45696444,EDEU_XP
EDEU,HUN,1964,46598232,EDEU_XP
EDEU,HUN,1965,47482160,EDEU_XP
EDEU,HUN,1966,52866088,EDEU_XP
EDEU,HUN,1967,69750152,EDEU_XP
EDEU,IDN,1953,12330.234,EDEU_XP
EDEU,IDN,1954,85150.094,EDEU_XP
EDEU,IDN,1955,2402162,EDEU_XP
EDEU,IDN,1958,151695.64,EDEU_XP
EDEU,IDN,1959,290683.78,EDEU_XP
EDEU,IDN,1960,705782.63,EDEU_XP
EDEU,IDN,1961,610980.19,EDEU_XP
EDEU,IDN,1962,357143,EDEU_XP
EDEU,IDN,1963,125000.05,EDEU_XP
EDEU,IDN,1964,2080357.9,EDEU_XP
EDEU,IDN,1965,5392859,EDEU_XP
EDEU,IDN,1966,9723218,EDEU_XP
EDEU,IDN,1967,3367561,EDEU_XP
EDEU,IRN,1953,293602.53,EDEU_XP
EDEU,IRN,1954,479628.25,EDEU_XP
EDEU,IRN,1955,351769.06,EDEU_XP
EDEU,IRN,1956,431468.88,EDEU_XP
EDEU,IRN,1958,611945,EDEU_XP
EDEU,IRN,1970,1024590.9,EDEU_XP
EDEU,IRN,1971,433485.66,EDEU_XP
EDEU,IRN,1972,200908.38,EDEU_XP
EDEU,IRQ,1955,31897.781,EDEU_XP
EDEU,IRQ,1956,57362.398,EDEU_XP
EDEU,KHM,1960,850.34045,EDEU_XP
EDEU,KHM,1961,3541.9138,EDEU_XP
EDEU,KHM,1962,35714.297,EDEU_XP
EDEU,KHM,1967,208209.42,EDEU_XP
EDEU,KWT,1960,68027.242,EDEU_XP
EDEU,KWT,1965,196428.64,EDEU_XP
EDEU,LBN,1953,140636.16,EDEU_XP
EDEU,LBN,1962,517857.31,EDEU_XP
EDEU,LBN,1974,7934425,EDEU_XP
EDEU,LBY,1955,89.349525,EDEU_XP
EDEU,LBY,1958,15090.143,EDEU_XP
EDEU,LBY,1959,24620.76,EDEU_XP
EDEU,LBY,1960,43681.992,EDEU_XP
EDEU,LBY,1961,96349.797,EDEU_XP
EDEU,LKA,1955,10096.496,EDEU_XP
EDEU,LKA,1959,48844.41,EDEU_XP
EDEU,LKA,1960,323129.38,EDEU_XP
EDEU,LKA,1961,44273.926,EDEU_XP
EDEU,LKA,1972,452043.81,EDEU_XP
EDEU,LKA,1973,671986.88,EDEU_XP
EDEU,MAR,1957,56290.199,EDEU_XP
EDEU,MAR,1959,420141.31,EDEU_XP
EDEU,MEX,1955,142333.8,EDEU_XP
EDEU,MEX,1956,191833.44,EDEU_XP
EDEU,MEX,1957,178967.09,EDEU_XP
EDEU,MEX,1958,132237.3,EDEU_XP
EDEU,MEX,1959,124692.23,EDEU_XP
EDEU,MMR,1953,12062.187,EDEU_XP
EDEU,MMR,1954,8488.2051,EDEU_XP
EDEU,MMR,1955,127233.73,EDEU_XP
EDEU,MMR,1962,196428.64,EDEU_XP
EDEU,MMR,1963,107142.9,EDEU_XP
EDEU,MNG,1956,27966.402,EDEU_XP
EDEU,MNG,1957,461132.88,EDEU_XP
EDEU,MNG,1958,1014216.4,EDEU_XP
EDEU,MNG,1959,957826.94,EDEU_XP
EDEU,MNG,1960,1692177.6,EDEU_XP
EDEU,MNG,1961,1133412.5,EDEU_XP
EDEU,MNG,1962,883928.88,EDEU_XP
EDEU,MNG,1963,1008928.9,EDEU_XP
EDEU,MNG,1964,1973215,EDEU_XP
EDEU,MNG,1965,2964286.8,EDEU_XP
EDEU,MNG,1966,1598214.9,EDEU_XP
EDEU,MNG,1967,1864832.3,EDEU_XP
EDEU,MNG,1968,2750002,EDEU_XP
EDEU,MNG,1969,2335166.5,EDEU_XP
EDEU,MNG,1970,5339257,EDEU_XP
EDEU,MNG,1971,3725633.8,EDEU_XP
EDEU,MNG,1972,3239647.5,EDEU_XP
EDEU,MNG,1973,4566456,EDEU_XP
EDEU,MNG,1974,5653278,EDEU_XP
EDEU,NZL,1959,120324.03,EDEU_XP
EDEU,NZL,1960,111587.63,EDEU_XP
EDEU,PAK,1955,82916.359,EDEU_XP
EDEU,PAK,1956,113116.5,EDEU_XP
EDEU,PAK,1957,77823.438,EDEU_XP
EDEU,PAK,1958,34151.375,EDEU_XP
EDEU,PAK,1959,79818.914,EDEU_XP
EDEU,PAK,1960,77833.367,EDEU_XP
EDEU,PAK,1961,184015.72,EDEU_XP
EDEU,PER,1955,15814.866,EDEU_XP
EDEU,PER,1956,51465.324,EDEU_XP
EDEU,PER,1957,97122.938,EDEU_XP
EDEU,PER,1958,65522.988,EDEU_XP
EDEU,PER,1959,32960.047,EDEU_XP
EDEU,PER,1960,34013.621,EDEU_XP
EDEU,PER,1961,26564.354,EDEU_XP
EDEU,PER,1962,17857.148,EDEU_XP
EDEU,PER,1963,44642.875,EDEU_XP
EDEU,PER,1964,71428.594,EDEU_XP
EDEU,PER,1965,8928.5742,EDEU_XP
EDEU,PER,1966,26785.725,EDEU_XP
EDEU,PER,1967,54315.5,EDEU_XP
EDEU,PER,1968,41666.699,EDEU_XP
EDEU,PER,1976,14911804,EDEU_TOTAL
EDEU,POL,1953,38778320,EDEU_XP
EDEU,POL,1954,47851404,EDEU_XP
EDEU,POL,1958,54503208,EDEU_XP
EDEU,POL,1959,66719868,EDEU_XP
EDEU,POL,1960,65697304,EDEU_XP
EDEU,POL,1961,77461656,EDEU_XP
EDEU,POL,1962,87419680,EDEU_XP
EDEU,POL,1963,93758960,EDEU_XP
EDEU,POL,1964,88232176,EDEU_XP
EDEU,POL,1965,101035752,EDEU_XP
EDEU,POL,1966,104875032,EDEU_XP
EDEU,POL,1967,108196480,EDEU_XP
EDEU,POL,1968,127510512,EDEU_XP
EDEU,POL,1969,139898672,EDEU_XP
EDEU,PRK,1953,2541904.8,EDEU_XP
EDEU,PRK,1954,4183880.8,EDEU_XP
EDEU,PRK,1955,2721139.8,EDEU_XP
EDEU,PRK,1956,2969442.3,EDEU_XP
EDEU,PRK,1957,2432451.5,EDEU_XP
EDEU,PRK,1958,1971249.1,EDEU_XP
EDEU,PRK,1959,2989039.5,EDEU_XP
EDEU,PRK,1960,1683674.1,EDEU_XP
EDEU,PRK,1961,1505313.4,EDEU_XP
EDEU,PRK,1962,1928572.1,EDEU_XP
EDEU,PRK,1963,1366071.9,EDEU_XP
EDEU,PRK,1964,964286.06,EDEU_XP
EDEU,PRK,1965,1678572,EDEU_XP
EDEU,PRK,1966,1437500.5,EDEU_XP
EDEU,PRK,1967,2761038,EDEU_XP
EDEU,PRK,1968,3802086.3,EDEU_XP
EDEU,PRK,1969,4194847,EDEU_XP
EDEU,PRK,1970,7035524.5,EDEU_XP
EDEU,PRK,1971,12418779,EDEU_XP
EDEU,PRK,1972,13837564,EDEU_XP
EDEU,PRK,1973,11393232,EDEU_XP
EDEU,PRK,1974,7950955,EDEU_XP
EDEU,ROM,1953,11171460,EDEU_XP
EDEU,ROM,1954,9219710,EDEU_XP
EDEU,ROM,1955,8858380,EDEU_XP
EDEU,ROM,1956,10201124,EDEU_XP
EDEU,SAU,1955,15100.069,EDEU_XP
EDEU,SAU,1956,45657.609,EDEU_XP
EDEU,SAU,1957,32880.625,EDEU_XP
EDEU,SAU,1958,30180.285,EDEU_XP
EDEU,SAU,1959,88952.414,EDEU_XP
EDEU,SAU,1960,110396.3,EDEU_XP
EDEU,SAU,1961,95109.242,EDEU_XP
EDEU,SDN,1953,89.349525,EDEU_XP
EDEU,SDN,1955,113652.59,EDEU_XP
EDEU,SDN,1956,150553.95,EDEU_XP
EDEU,SDN,1959,647287.69,EDEU_XP
EDEU,SDN,1961,584415.81,EDEU_XP
EDEU,SDN,1965,392857.28,EDEU_XP
EDEU,SYR,1953,34935.664,EDEU_XP
EDEU,SYR,1954,105343.09,EDEU_XP
EDEU,SYR,1955,307630.44,EDEU_XP
EDEU,TUN,1955,0,EDEU_XP
EDEU,TUN,1960,17006.811,EDEU_XP
EDEU,URY,1953,14385.273,EDEU_XP
EDEU,URY,1954,9113.6514,EDEU_XP
EDEU,USSR,1950,59668760,USSR_IP
EDEU,USSR,1951,128813544,USSR_IP
EDEU,USSR,1952,143480208,USSR_IP
EDEU,USSR,1953,189881024,USSR_IP
EDEU,USSR,1954,242654848,USSR_IP
EDEU,USSR,1955,198952752,USSR_IP
EDEU,USSR,1956,246056336,USSR_IP
EDEU,USSR,1957,300280480,USSR_IP
EDEU,USSR,1958,320542080,USSR_IP
EDEU,USSR,1959,349436736,USSR_IP
EDEU,USSR,1960,365008096,USSR_IP
EDEU,USSR,1961,344099360,USSR_IP
EDEU,USSR,1962,421841440,USSR_IP
EDEU,USSR,1963,512154976,USSR_IP
EDEU,USSR,1964,521583552,USSR_IP
EDEU,USSR,1965,504690656,USSR_IP
EDEU,USSR,1966,486357344,USSR_IP
EDEU,USSR,1967,562684416,USSR_IP
EDEU,USSR,1968,735778368,USSR_IP
EDEU,USSR,1969,746778368,USSR_IP
EDEU,USSR,1970,792866368,USSR_IP
EDEU,USSR,1971,872909568,USSR_IP
EDEU,USSR,1972,1088321408,USSR_IP
EDEU,USSR,1973,1276748672,USSR_IP
EDEU,USSR,1974,1338096000,USSR_IP
EDEU,USSR,1975,1820527360,USSR_IP
EDEU,USSR,1976,2256470272,USSR_IP
EDEU,USSR,1977,2637647104,USSR_IP
EDEU,USSR,1978,3118673920,USSR_IP
EDEU,USSR,1979,3106505472,USSR_IP
EDEU,USSR,1980,3141872896,USSR_IP
EDEU,USSR,1981,3917845504,USSR_IP
EDEU,USSR,1982,5018224128,USSR_IP
EDEU,USSR,1983,6438685696,USSR_IP
EDEU,USSR,1984,7483339776,USSR_IP
EDEU,USSR,1985,7790923776,USSR_IP
EDEU,USSR,1986,7619774464,USSR_IP
EDEU,USSR,1987,7547689472,USSR_IP
EDEU,USSR,1988,7146438656,USSR_IP
EDEU,VEN,1955,153234.44,EDEU_XP
EDEU,VEN,1956,174588.97,EDEU_XP
EDEU,VEN,1957,239367.39,EDEU_XP
EDEU,VEN,1958,187435.45,EDEU_XP
EDEU,VEN,1960,121912.47,EDEU_XP
EDEU,VNM,1953,89.349525,EDEU_XP
EDEU,VNM,1954,5092.9233,EDEU_XP
EDEU,VNM,1955,613384.5,EDEU_XP
EDEU,VNM,1956,1680307.3,EDEU_XP
EDEU,VNM,1958,1754427.6,EDEU_XP
EDEU,VNM,1959,3571598.5,EDEU_XP
EDEU,VNM,1960,4005103.5,EDEU_XP
EDEU,VNM,1961,2798112,EDEU_XP
EDEU,VNM,1962,2026786.5,EDEU_XP
EDEU,VNM,1963,1348214.8,EDEU_XP
EDEU,VNM,1964,1071429,EDEU_XP
EDEU,VNM,1965,1821429.3,EDEU_XP
EDEU,VNM,1966,6187502,EDEU_XP
EDEU,VNM,1967,11433413,EDEU_XP
EDEU,VNM,1968,16229179,EDEU_XP
EDEU,VNM,1969,25306442,EDEU_XP
EDEU,VNM,1970,17588810,EDEU_XP
EDEU,VNM,1971,11200333,EDEU_XP
EDEU,VNM,1972,10849052,EDEU_XP
EDEU,VNM,1973,17868742,EDEU_XP
EDEU,VNM,1974,23075954,EDEU_XP
EDEU,WDEU,1950,28384510,EDEU_XP
EDEU,WDEU,1951,12595459,EDEU_XP
EDEU,WDEU,1952,11835079,EDEU_XP
EDEU,WDEU,1953,24910648,EDEU_XP
EDEU,WDEU,1954,37473192,EDEU_XP
EDEU,WDEU,1958,75518224,EDEU_XP
EDEU,WDEU,1959,82103280,EDEU_XP
EDEU,WDEU,1960,86182008,EDEU_XP
EDEU,WDEU,1961,81676536,EDEU_XP
EDEU,WDEU,1962,79035744,EDEU_XP
EDEU,WDEU,1963,91116104,EDEU_XP
EDEU,WDEU,1964,99419680,EDEU_XP
EDEU,WDEU,1965,110267904,EDEU_XP
EDEU,WDEU,1966,114991112,EDEU_XP
EDEU,WDEU,1967,113066760,EDEU_XP
EDEU,WDEU,1968,146864704,EDEU_XP
EDEU,WDEU,1969,162214832,EDEU_XP
EDEU,WDEU,1970,214981952,EDEU_XP
EDEU,WDEU,1971,250917920,EDEU_XP
EDEU,WDEU,1972,276738720,EDEU_XP
EDEU,WDEU,1973,381673280,EDEU_XP
EDEU,WDEU,1974,497587616,EDEU_XP
EDEU,YEM,1953,89.349525,EDEU_XP
EDEU,YEM,1955,89.349525,EDEU_XP
EDEU,YEM,1956,89.349525,EDEU_XP
EDEU,YEM,1957,8934.9521,EDEU_XP
EDEU,YEM,1958,225955.02,EDEU_XP
EDEU,YEM,1959,153681.19,EDEU_XP
EDEU,YEM,1960,42093.555,EDEU_XP
EDEU,YEM,1961,28532.773,EDEU_XP
EDEU,ZAF,1955,503395.22,EDEU_XP
EDEU,ZAF,1956,467387.34,EDEU_XP
EDEU,ZAF,1957,680754.06,EDEU_XP
EDEU,ZAF,1958,804503.13,EDEU_XP
EGY,EDEU,1953,1462178.3,EDEU_IP
EGY,EDEU,1954,1321434.9,EDEU_IP
EGY,EDEU,1955,1793200.3,EDEU_IP
EGY,EDEU,1956,3773042.8,EDEU_IP
EGY,EDEU,1957,6792047.5,EDEU_IP
EGY,EDEU,1958,9713127,EDEU_IP
EGY,EDEU,1959,10309387,EDEU_IP
EGY,EDEU,1960,12169223,EDEU_IP
EGY,EDEU,1961,7422080.5,EDEU_IP
EGY,EDEU,1962,6884824,EDEU_IP
EGY,EDEU,1963,6305359.5,EDEU_IP
EGY,EDEU,1964,7798217,EDEU_IP
EGY,EDEU,1965,10381254,EDEU_IP
EGY,EDEU,1966,9399111,EDEU_IP
EGY,EDEU,1967,10644933,EDEU_IP
EGY,EDEU,1968,13303135,EDEU_IP
EGY,EDEU,1969,19491774,EDEU_IP
EGY,EDEU,1970,23805802,EDEU_IP
EGY,EDEU,1971,17823290,EDEU_IP
EGY,EDEU,1972,16823564,EDEU_IP
EGY,EDEU,1973,25518702,EDEU_IP
EGY,EDEU,1974,42311976,EDEU_IP
EGY,USSR,1950,10227747,USSR_IP
EGY,USSR,1951,2662699.5,USSR_IP
EGY,USSR,1952,12047624,USSR_IP
EGY,USSR,1953,4714287.5,USSR_IP
EGY,USSR,1954,3492064.8,USSR_IP
EGY,USSR,1955,6040180.5,USSR_IP
EGY,USSR,1956,19780364,USSR_IP
EGY,USSR,1957,43577696,USSR_IP
EGY,USSR,1958,42084836,USSR_IP
EGY,USSR,1959,36388408,USSR_IP
EGY,USSR,1960,47666684,USSR_IP
EGY,USSR,1961,37801604,USSR_IP
EGY,USSR,1962,28678582,USSR_IP
EGY,USSR,1963,48539704,USSR_IP
EGY,USSR,1964,48539704,USSR_IP
EGY,USSR,1965,64210344,USSR_IP
EGY,USSR,1966,58928592,USSR_IP
EGY,USSR,1967,57799740,USSR_IP
EGY,USSR,1968,78222288,USSR_IP
EGY,USSR,1969,104551008,USSR_IP
EGY,USSR,1970,142338080,USSR_IP
EGY,USSR,1971,151944384,USSR_IP
EGY,USSR,1972,132436424,USSR_IP
EGY,USSR,1973,159767648,USSR_IP
EGY,USSR,1974,265541168,USSR_IP
EGY,USSR,1975,308782240,USSR_IP
EGY,USSR,1976,268571360,USSR_IP
EGY,USSR,1977,248685296,USSR_IP
EGY,USSR,1978,166387552,USSR_IP
EGY,USSR,1979,157347648,USSR_IP
EGY,USSR,1980,153223120,USSR_IP
EGY,USSR,1981,203166128,USSR_IP
EGY,USSR,1982,262457232,USSR_IP
EGY,USSR,1983,348501440,USSR_IP
EGY,USSR,1984,274241504,USSR_IP
EGY,USSR,1985,315672160,USSR_IP
EGY,USSR,1986,286699616,USSR_IP
EGY,USSR,1987,315497952,USSR_IP
EGY,USSR,1988,319658752,USSR_IP
ESP,USSR,1958,1954465,USSR_IP
ESP,USSR,1959,1974107.9,USSR_IP
ESP,USSR,1960,4626986,USSR_IP
ESP,USSR,1961,829365.38,USSR_IP
ESP,USSR,1962,392857.28,USSR_IP
ESP,USSR,1963,523809.75,USSR_IP
ESP,USSR,1964,1702381.6,USSR_IP
ESP,USSR,1965,873016.19,USSR_IP
ESP,USSR,1966,2575398,USSR_IP
ESP,USSR,1967,1460483.5,USSR_IP
ESP,USSR,1968,6263894,USSR_IP
ESP,USSR,1969,1731482.9,USSR_IP
ESP,USSR,1970,2902780.3,USSR_IP
ESP,USSR,1971,4547720,USSR_IP
ESP,USSR,1972,12248764,USSR_IP
ESP,USSR,1973,6417343.5,USSR_IP
ESP,USSR,1974,17047394,USSR_IP
ESP,USSR,1975,31270834,USSR_IP
ESP,USSR,1976,49768512,USSR_IP
ESP,USSR,1977,56343436,USSR_IP
ESP,USSR,1978,77983656,USSR_IP
ESP,USSR,1979,114283240,USSR_IP
ESP,USSR,1980,110451360,USSR_IP
ESP,USSR,1981,285177440,USSR_IP
ESP,USSR,1982,144477456,USSR_IP
ESP,USSR,1983,243853376,USSR_IP
ESP,USSR,1984,311822720,USSR_IP
ESP,USSR,1985,362776640,USSR_IP
ESP,USSR,1986,184719216,USSR_IP
ESP,USSR,1987,168974960,USSR_IP
ESP,USSR,1988,156675520,USSR_IP
ETH,EDEU,1974,67085.852,EDEU_TOTAL
ETH,EDEU,1975,26996.039,EDEU_TOTAL
ETH,USSR,1956,87301.625,USSR_IP
ETH,USSR,1957,1091270.3,USSR_IP
ETH,USSR,1958,373214.41,USSR_IP
ETH,USSR,1959,261904.88,USSR_IP
ETH,USSR,1960,174603.25,USSR_IP
ETH,USSR,1961,261904.88,USSR_IP
ETH,USSR,1962,480158.91,USSR_IP
ETH,USSR,1963,785714.56,USSR_IP
ETH,USSR,1964,916667,USSR_IP
ETH,USSR,1965,1003968.7,USSR_IP
ETH,USSR,1966,1178571.9,USSR_IP
ETH,USSR,1967,1548997.8,USSR_IP
ETH,USSR,1968,967593.31,USSR_IP
ETH,USSR,1969,1833334.8,USSR_IP
ETH,USSR,1970,407407.72,USSR_IP
ETH,USSR,1971,1465376.4,USSR_IP
ETH,USSR,1972,1123249.1,USSR_IP
ETH,USSR,1973,1331901.5,USSR_IP
ETH,USSR,1974,2239803.8,USSR_IP
ETH,USSR,1975,1446448.3,USSR_IP
ETH,USSR,1976,568319.06,USSR_IP
ETH,USSR,1977,1290307.8,USSR_IP
ETH,USSR,1978,3613467,USSR_IP
ETH,USSR,1979,14751341,USSR_IP
ETH,USSR,1980,18662722,USSR_IP
ETH,USSR,1981,15277363,USSR_IP
ETH,USSR,1982,11467843,USSR_IP
ETH,USSR,1983,17571500,USSR_IP
ETH,USSR,1984,18993762,USSR_IP
ETH,USSR,1985,35507984,USSR_IP
ETH,USSR,1986,31214128,USSR_IP
ETH,USSR,1987,26389036,USSR_IP
ETH,USSR,1988,25434338,USSR_IP
FIN,EDEU,1953,3299704.8,EDEU_IP
FIN,EDEU,1954,4635685.5,EDEU_IP
FIN,EDEU,1955,6790769.5,EDEU_IP
FIN,EDEU,1956,6878144.5,EDEU_IP
FIN,EDEU,1957,6312910,EDEU_IP
FIN,EDEU,1958,5538876.5,EDEU_IP
FIN,EDEU,1959,4170319.8,EDEU_IP
FIN,EDEU,1960,4966838.5,EDEU_IP
FIN,EDEU,1961,5327924,EDEU_IP
FIN,EDEU,1962,5480359,EDEU_IP
FIN,EDEU,1963,4861609,EDEU_IP
FIN,EDEU,1964,5175894.5,EDEU_IP
FIN,EDEU,1965,5274109,EDEU_IP
FIN,EDEU,1966,6000895,EDEU_IP
FIN,EDEU,1967,4520860,EDEU_IP
FIN,EDEU,1968,5316670.5,EDEU_IP
FIN,EDEU,1969,5776631.5,EDEU_IP
FIN,EDEU,1970,9053969,EDEU_IP
FIN,EDEU,1971,7268500,EDEU_IP
FIN,EDEU,1972,7665909.5,EDEU_IP
FIN,EDEU,1973,12230161,EDEU_IP
FIN,EDEU,1974,18437622,EDEU_IP
FIN,USSR,1950,11180128,USSR_IP
FIN,USSR,1951,27718264,USSR_IP
FIN,USSR,1952,47579384,USSR_IP
FIN,USSR,1953,57750020,USSR_IP
FIN,USSR,1954,60063512,USSR_IP
FIN,USSR,1955,50216984,USSR_IP
FIN,USSR,1956,57435736,USSR_IP
FIN,USSR,1957,64900024,USSR_IP
FIN,USSR,1958,53900020,USSR_IP
FIN,USSR,1959,55834844,USSR_IP
FIN,USSR,1960,56658752,USSR_IP
FIN,USSR,1961,55785736,USSR_IP
FIN,USSR,1962,84726224,USSR_IP
FIN,USSR,1963,82107176,USSR_IP
FIN,USSR,1964,65956372,USSR_IP
FIN,USSR,1965,94896864,USSR_IP
FIN,USSR,1966,85250032,USSR_IP
FIN,USSR,1967,107013608,USSR_IP
FIN,USSR,1968,121865840,USSR_IP
FIN,USSR,1969,134750096,USSR_IP
FIN,USSR,1970,138722336,USSR_IP
FIN,USSR,1971,124455928,USSR_IP
FIN,USSR,1972,162657168,USSR_IP
FIN,USSR,1973,219339968,USSR_IP
FIN,USSR,1974,374607136,USSR_IP
FIN,USSR,1975,576719616,USSR_IP
FIN,USSR,1976,802791296,USSR_IP
FIN,USSR,1977,966268352,USSR_IP
FIN,USSR,1978,996980736,USSR_IP
FIN,USSR,1979,902369664,USSR_IP
FIN,USSR,1980,1354390784,USSR_IP
FIN,USSR,1981,2069892608,USSR_IP
FIN,USSR,1982,2430661632,USSR_IP
FIN,USSR,1983,2625963008,USSR_IP
FIN,USSR,1984,2348624384,USSR_IP
FIN,USSR,1985,2761002496,USSR_IP
FIN,USSR,1986,2541492736,USSR_IP
FIN,USSR,1987,2166348288,USSR_IP
FIN,USSR,1988,2226318336,USSR_IP
FRA,EDEU,1953,1608720.4,EDEU_IP
FRA,EDEU,1954,2393816.8,EDEU_IP
FRA,EDEU,1955,2924946,EDEU_IP
FRA,EDEU,1956,3646550.5,EDEU_IP
FRA,EDEU,1957,6589188,EDEU_IP
FRA,EDEU,1958,6451393,EDEU_IP
FRA,EDEU,1959,5568143.5,EDEU_IP
FRA,EDEU,1960,7230445.5,EDEU_IP
FRA,EDEU,1961,11405848,EDEU_IP
FRA,EDEU,1962,6069645,EDEU_IP
FRA,EDEU,1963,6875002.5,EDEU_IP
FRA,EDEU,1964,9458039,EDEU_IP
FRA,EDEU,1965,17413400,EDEU_IP
FRA,EDEU,1966,18984828,EDEU_IP
FRA,EDEU,1967,16081915,EDEU_IP
FRA,EDEU,1968,13119802,EDEU_IP
FRA,EDEU,1969,13598911,EDEU_IP
FRA,EDEU,1970,35063776,EDEU_IP
FRA,EDEU,1971,62955004,EDEU_IP
FRA,EDEU,1972,78496152,EDEU_IP
FRA,EDEU,1973,58026064,EDEU_IP
FRA,EDEU,1974,80569128,EDEU_IP
FRA,USSR,1950,1490683.8,USSR_IP
FRA,USSR,1951,2968255.3,USSR_IP
FRA,USSR,1952,4146826.8,USSR_IP
FRA,USSR,1953,8250003,USSR_IP
FRA,USSR,1954,14142862,USSR_IP
FRA,USSR,1955,14182148,USSR_IP
FRA,USSR,1956,19868758,USSR_IP
FRA,USSR,1957,18670542,USSR_IP
FRA,USSR,1958,31654478,USSR_IP
FRA,USSR,1959,39460332,USSR_IP
FRA,USSR,1960,51027796,USSR_IP
FRA,USSR,1961,47317480,USSR_IP
FRA,USSR,1962,60674628,USSR_IP
FRA,USSR,1963,27849216,USSR_IP
FRA,USSR,1964,27194456,USSR_IP
FRA,USSR,1965,44916684,USSR_IP
FRA,USSR,1966,62988120,USSR_IP
FRA,USSR,1967,75015744,USSR_IP
FRA,USSR,1968,134902896,USSR_IP
FRA,USSR,1969,147990864,USSR_IP
FRA,USSR,1970,146055664,USSR_IP
FRA,USSR,1971,142444688,USSR_IP
FRA,USSR,1972,187368656,USSR_IP
FRA,USSR,1973,272071168,USSR_IP
FRA,USSR,1974,337899232,USSR_IP
FRA,USSR,1975,551578944,USSR_IP
FRA,USSR,1976,749531712,USSR_IP
FRA,USSR,1977,777625408,USSR_IP
