iso_o,iso_d,year,FLOW_EDEU,FLOWU,FLOWP,fx_GBR,fx_EDEU
EDEU,BEL,1954,25941966.75000001,6176659,2205950.5,.35714298,4.1999998
EDEU,BEL,1955,26341251.75,6271727,2239903.3,.35714298,4.1999998
EDEU,BEL,1956,33247831.5,7916150.5,2827197.5,.35714298,4.1999998
EDEU,BEL,1957,40825840.5,9720439,3471586.5,.35714298,4.1999998
EDEU,BEL,1958,45850060.00000001,10916681,3898816,.35714298,4.1999998
EDEU,BEL,1959,50608790,12049712,4303470,.35714298,4.1999998
EDEU,BEL,1960,65300000,15547620,5552723.5,.35714298,4.1999998
EDEU,BEL,1961,62800000,15570248,5560805,.35714298,4.0333333
EDEU,BEL,1962,70500000,17625000,6294645,.35714298,4
EDEU,BEL,1963,70300000,17575000,6276788,.35714298,4
EDEU,BEL,1964,87600000,21900000,7821431.5,.35714298,4
EDEU,BEL,1965,108200000,27050000,9660718,.35714298,4
EDEU,BEL,1966,105500000,26375000,9419646,.35714298,4
EDEU,BEL,1967,110200000,27550000,9975947,.36210334,4
EDEU,BEL,1968,125300000,31325000,13052093,.41666698,4
EDEU,BEL,1969,143700000,36441252,15183867,.41666698,3.9433334
EDEU,BEL,1970,142700000,38989072,16245459,.41666698,3.6600001
EDEU,BEL,1971,129100000,36807960,15125135,.41092023,3.5073936
EDEU,BEL,1972,179900000,56419012,22589636,.40039048,3.1886415
EDEU,BEL,1973,195300000,73074904,29827052,.40817094,2.6726
EDEU,BEL,1974,403200000,155811040,66649176,.42775643,2.58775
EDEU,BGR,1953,83753181,19941234,7121872,.35714298,4.1999998
EDEU,BGR,1954,100251006.75,23869288,8524749,.35714298,4.1999998
EDEU,BGR,1955,89327409.75,21268432,7595871.5,.35714298,4.1999998
EDEU,BGR,1956,136241295.75,32438406,11585149,.35714298,4.1999998
EDEU,BGR,1957,125213674.5,29812780,10647425,.35714298,4.1999998
EDEU,BGR,1958,155417600,37004192,13215788,.35714298,4.1999998
EDEU,BGR,1959,213554430,50846296,18159398,.35714298,4.1999998
EDEU,BGR,1960,289900000,69023816,24651372,.35714298,4.1999998
EDEU,BGR,1961,351600000,87173552,31133422,.35714298,4.0333333
EDEU,BGR,1962,267900000,66975000,23919652,.35714298,4
EDEU,BGR,1963,410900000,102725000,36687512,.35714298,4
EDEU,BGR,1964,365500000,91375000,32633940,.35714298,4
EDEU,BGR,1965,408500000,102125000,36473228,.35714298,4
EDEU,BGR,1966,442100000,110525000,39473228,.35714298,4
EDEU,BGR,1967,525200000.0000001,131300000,47544168,.36210334,4
EDEU,BGR,1968,636600000,159150000,66312552,.41666698,4
EDEU,BGR,1969,640600000,162451392,67688128,.41666698,3.9433334
EDEU,BGR,1970,664700000,181612016,75671728,.41666698,3.6600001
EDEU,BGR,1971,748900000,213520384,87739848,.41092023,3.5073936
EDEU,BGR,1972,912100000,286046592,114530328,.40039048,3.1886415
EDEU,BGR,1973,1034000000,386889152,157916912,.40817094,2.6726
EDEU,BGR,1974,1188700000,459356576,196492736,.42775643,2.58775
EDEU,BOL,1955,1864030.500000001,443816.81,158506.06,.35714298,4.1999998
EDEU,BOL,1956,2696224.5,641958.25,229270.89,.35714298,4.1999998
EDEU,BOL,1957,1028684.25,244924.83,87473.188,.35714298,4.1999998
EDEU,BOL,1958,420300,100071.43,35739.809,.35714298,4.1999998
EDEU,BOL,1959,354920.0000000001,84504.766,30180.285,.35714298,4.1999998
EDEU,BOL,1960,364260,86728.578,30974.504,.35714298,4.1999998
EDEU,BOL,1961,434310.0000000001,107680.16,38457.215,.35714298,4.0333333
EDEU,BRA,1953,214353,51036.43,18227.303,.35714298,4.1999998
EDEU,BRA,1954,1307133,311222.16,111150.81,.35714298,4.1999998
EDEU,BRA,1955,2186610.750000001,520621.63,185936.36,.35714298,4.1999998
EDEU,BRA,1956,1841964.75,438563.06,156629.72,.35714298,4.1999998
EDEU,BRA,1957,6936000.750000001,1651428.9,589796.25,.35714298,4.1999998
EDEU,BRA,1958,4100260.000000001,976252.44,348661.72,.35714298,4.1999998
EDEU,BRA,1959,10783030,2567388.3,916924.69,.35714298,4.1999998
EDEU,BRA,1960,51100000,12166667,4345240,.35714298,4.1999998
EDEU,BRA,1961,67800000,16809918,6003544.5,.35714298,4.0333333
EDEU,BRA,1962,35700000,8925000,3187501.3,.35714298,4
EDEU,BRA,1963,24700000,6175000,2205358,.35714298,4
EDEU,BRA,1964,53200000,13300000,4750001.5,.35714298,4
EDEU,BRA,1965,30800000,7700000,2750001,.35714298,4
EDEU,BRA,1966,39900000,9975000,3562501.3,.35714298,4
EDEU,BRA,1967,111100000,27775000,10057420,.36210334,4
EDEU,BRA,1968,111300000,27825000,11593759,.41666698,4
EDEU,BRA,1969,136600000,34640744,14433654,.41666698,3.9433334
EDEU,BRA,1970,119300000,32595628,13581522,.41666698,3.6600001
EDEU,BRA,1971,73000000,20813176,8552555,.41092023,3.5073936
EDEU,BRA,1972,48900000,15335684,6140262,.40039048,3.1886415
EDEU,BRA,1973,76400000,28586394,11668135,.40817094,2.6726
EDEU,BRA,1974,98300000,37986668,16249041,.42775643,2.58775
EDEU,CAN,1955,2922135.750000001,695746.63,248481.03,.35714298,4.1999998
EDEU,CAN,1956,4084265.250000001,972444.13,347301.59,.35714298,4.1999998
EDEU,CAN,1957,6051269.250000001,1440778.5,514563.94,.35714298,4.1999998
EDEU,CAN,1958,5720750.000000001,1362083.4,486458.53,.35714298,4.1999998
EDEU,CAN,1959,7864280,1872447.8,668731.56,.35714298,4.1999998
EDEU,CAN,1960,4200000,1000000.1,357143,.35714298,4.1999998
EDEU,CAN,1961,4600000,1140495.9,407320.09,.35714298,4.0333333
EDEU,CAN,1962,4400000,1100000,392857.28,.35714298,4
EDEU,CAN,1963,5200000,1300000,464285.88,.35714298,4
EDEU,CAN,1964,7000000,1750000,625000.25,.35714298,4
EDEU,CAN,1965,7200000,1800000,642857.38,.35714298,4
EDEU,CAN,1966,10000000,2500000,892857.44,.35714298,4
EDEU,CAN,1967,13500000,3375000,1222098.8,.36210334,4
EDEU,CAN,1968,14600000,3650000,1520834.5,.41666698,4
EDEU,CAN,1969,13500000,3423499.5,1426459.3,.41666698,3.9433334
EDEU,CAN,1970,12400000,3387978,1411658.6,.41666698,3.6600001
EDEU,CAN,1971,16900000,4818393,1979975.1,.41092023,3.5073936
EDEU,CAN,1972,14900000,4672836.5,1870959.3,.40039048,3.1886415
EDEU,CAN,1973,18900000,7071765,2886489,.40817094,2.6726
EDEU,CAN,1974,26800000,10356487,4430054,.42775643,2.58775
EDEU,CHE,1960,61600000,14666667,5238097,.35714298,4.1999998
EDEU,CHE,1961,65200000,16165289,5773319.5,.35714298,4.0333333
EDEU,CHE,1962,52600000,13150000,4696430.5,.35714298,4
EDEU,CHE,1963,51600000,12900000,4607144.5,.35714298,4
EDEU,CHE,1964,65400000.00000001,16350000,5839288,.35714298,4
EDEU,CHE,1965,59500000,14875000,5312502,.35714298,4
EDEU,CHE,1966,74300000,18575000,6633931,.35714298,4
EDEU,CHE,1967,76300000,19075000,6907121.5,.36210334,4
EDEU,CHE,1968,111500000,27875000,11614592,.41666698,4
EDEU,CHE,1969,133700000,33905324,14127229,.41666698,3.9433334
EDEU,CHE,1970,186100000,50846992,21186262,.41666698,3.6600001
EDEU,CHE,1971,142500000,40628460,16695056,.41092023,3.5073936
EDEU,CHE,1972,207600000,65106096,26067860,.40039048,3.1886415
EDEU,CHE,1973,176700000,66115392,26986382,.40817094,2.6726
EDEU,CHE,1974,421500000,162882816,69674168,.42775643,2.58775
EDEU,CHL,1955,613638,146104.3,52180.125,.35714298,4.1999998
EDEU,CHL,1956,1978562.25,471086.28,168245.16,.35714298,4.1999998
EDEU,CHL,1957,1706418,406290.03,145103.64,.35714298,4.1999998
EDEU,CHL,1958,518370,123421.44,44079.102,.35714298,4.1999998
EDEU,CHL,1959,910650.0000000001,216821.44,77436.258,.35714298,4.1999998
EDEU,CHL,1960,1000000,238095.25,85034.047,.35714298,4.1999998
EDEU,CHL,1961,1800000,446281,159386.13,.35714298,4.0333333
EDEU,CHL,1962,900000,225000,80357.172,.35714298,4
EDEU,CHL,1963,800000,200000,71428.594,.35714298,4
EDEU,CHL,1964,500000,125000,44642.875,.35714298,4
EDEU,CHL,1965,2500000,625000,223214.36,.35714298,4
EDEU,CHL,1966,3600000,900000,321428.69,.35714298,4
EDEU,CHL,1967,4700000,1175000,425471.44,.36210334,4
EDEU,CHL,1968,2400000,600000,250000.19,.41666698,4
EDEU,CHL,1969,3300000,836855.44,348690.03,.41666698,3.9433334
EDEU,CHL,1970,3700000,1010928.9,421220.72,.41666698,3.6600001
EDEU,CHL,1971,3400000,969380.81,398338.19,.41092023,3.5073936
EDEU,CHL,1972,21800000,6836767,2737376.5,.40039048,3.1886415
EDEU,CHL,1973,32000000,11973359,4887177,.40817094,2.6726
EDEU,CHL,1974,16800000,6492126.5,2777048.8,.42775643,2.58775
EDEU,CHN,1953,253734059.25,60412872,21576034,.35714298,4.1999998
EDEU,CHN,1954,410823285.7500001,97815072,34933968,.35714298,4.1999998
EDEU,CHN,1955,409380606.0000001,97471576,34811288,.35714298,4.1999998
EDEU,CHN,1956,398941404.75,94986056,33923604,.35714298,4.1999998
EDEU,CHN,1957,444483011.2500001,105829296,37796192,.35714298,4.1999998
EDEU,CHN,1958,560003050,133334064,47619324,.35714298,4.1999998
EDEU,CHN,1959,447610160,106573856,38062104,.35714298,4.1999998
EDEU,CHN,1960,408000000,97142864,34693892,.35714298,4.1999998
EDEU,CHN,1961,231500000,57396696,20498828,.35714298,4.0333333
EDEU,CHN,1962,91900000,22975000,8205360,.35714298,4
EDEU,CHN,1963,43700000,10925000,3901787,.35714298,4
EDEU,CHN,1964,65599999.99999999,16400000,5857145,.35714298,4
EDEU,CHN,1965,110600000,27650000,9875004,.35714298,4
EDEU,CHN,1966,151900000,37975000,13562505,.35714298,4
EDEU,CHN,1967,140600000,35150000,12727933,.36210334,4
EDEU,CHN,1968,156900000,39225000,16343762,.41666698,4
EDEU,CHN,1969,125600000,31851226,13271354,.41666698,3.9433334
EDEU,CHN,1970,177700000,48551912,20229978,.41666698,3.6600001
EDEU,CHN,1971,184800000,52688696,21650852,.41092023,3.5073936
EDEU,CHN,1972,182200000,57140320,22878440,.40039048,3.1886415
EDEU,CHN,1973,172400000,64506472,26329668,.40817094,2.6726
EDEU,CHN,1974,244900000,94638200,40482100,.42775643,2.58775
EDEU,COG,1955,128191.5,30521.787,10900.643,.35714298,4.1999998
EDEU,COG,1958,1022730,243507.16,86966.875,.35714298,4.1999998
EDEU,COG,1959,1727900,411404.78,146930.33,.35714298,4.1999998
EDEU,COG,1960,1000000,238095.25,85034.047,.35714298,4.1999998
EDEU,COG,1962,500000,125000,44642.875,.35714298,4
EDEU,COG,1963,500000,125000,44642.875,.35714298,4
EDEU,COG,1964,300000,75000,26785.725,.35714298,4
EDEU,COG,1965,200000,50000,17857.148,.35714298,4
EDEU,COG,1966,1000000,250000,89285.75,.35714298,4
EDEU,COG,1967,3000000,750000,271577.5,.36210334,4
EDEU,COG,1969,100000,25359.256,10566.364,.41666698,3.9433334
EDEU,COG,1970,300000,81967.211,34153.031,.41666698,3.6600001
EDEU,COG,1971,1200000,342134.41,140589.95,.41092023,3.5073936
EDEU,COG,1972,800000,250890.55,100454.19,.40039048,3.1886415
EDEU,COG,1973,1800000,673501.44,274903.72,.40817094,2.6726
EDEU,COG,1974,800000,309148.88,132240.42,.42775643,2.58775
EDEU,COL,1953,968791.5000000001,230664.66,82380.266,.35714298,4.1999998
EDEU,COL,1954,652515.7500000001,155360.91,55486.059,.35714298,4.1999998
EDEU,COL,1955,3528418.500000001,840099.69,300035.72,.35714298,4.1999998
EDEU,COL,1956,1627611.750000001,387526.63,138402.42,.35714298,4.1999998
EDEU,COL,1957,6440046.750000001,1533344.5,547623.25,.35714298,4.1999998
EDEU,COL,1958,4567260,1087442.9,388372.59,.35714298,4.1999998
EDEU,COL,1959,6047650,1439916.8,514256.16,.35714298,4.1999998
EDEU,COL,1960,6400000,1523809.6,544217.94,.35714298,4.1999998
EDEU,COL,1961,8600000,2132231.5,761511.5,.35714298,4.0333333
EDEU,COL,1962,10500000,2625000,937500.31,.35714298,4
EDEU,COL,1963,13400000,3350000,1196429,.35714298,4
EDEU,COL,1964,23800000,5950000,2125000.8,.35714298,4
EDEU,COL,1965,23800000,5950000,2125000.8,.35714298,4
EDEU,COL,1966,30100000,7525000,2687501,.35714298,4
EDEU,COL,1967,22000000,5500000,1991568.4,.36210334,4
EDEU,COL,1968,18000000,4500000,1875001.4,.41666698,4
EDEU,COL,1969,21600000,5477599,2282334.8,.41666698,3.9433334
EDEU,COL,1970,19000000,5191256.5,2163025.3,.41666698,3.6600001
EDEU,COL,1971,23700000,6757154.5,2776651.5,.41092023,3.5073936
EDEU,COL,1972,15300000,4798281.5,1921186.3,.40039048,3.1886415
EDEU,COL,1973,19100000,7146598.5,2917033.8,.40817094,2.6726
EDEU,COL,1974,23900000,9235823,3950682.8,.42775643,2.58775
EDEU,CUB,1955,77755.50000000002,18513.215,6611.8647,.35714298,4.1999998
EDEU,CUB,1956,686139.7500000001,163366.61,58345.238,.35714298,4.1999998
EDEU,CUB,1957,625196.25,148856.25,53162.965,.35714298,4.1999998
EDEU,CUB,1958,551060,131204.77,46858.863,.35714298,4.1999998
EDEU,CUB,1959,588420,140100,50035.73,.35714298,4.1999998
EDEU,CUB,1960,11300000,2690476.3,960884.69,.35714298,4.1999998
EDEU,CUB,1961,115900000,28735538,10262696,.35714298,4.0333333
EDEU,CUB,1962,95700000,23925000,8544646,.35714298,4
EDEU,CUB,1963,130400000,32600000,11642861,.35714298,4
EDEU,CUB,1964,138200000,34550000,12339290,.35714298,4
EDEU,CUB,1965,101200000,25300000,9035718,.35714298,4
EDEU,CUB,1966,154300000,38575000,13776791,.35714298,4
EDEU,CUB,1967,186400000,46600000,16874016,.36210334,4
EDEU,CUB,1968,151200000,37800000,15750012,.41666698,4
EDEU,CUB,1969,168600000,42755704,17814890,.41666698,3.9433334
EDEU,CUB,1970,259600000,70928960,29553756,.41666698,3.6600001
EDEU,CUB,1971,206300000,58818604,24169754,.41092023,3.5073936
EDEU,CUB,1972,153500000,48139624,19274646,.40039048,3.1886415
EDEU,CUB,1973,156700000,58632044,23931896,.40817094,2.6726
EDEU,CUB,1974,193200000,74659456,31936062,.42775643,2.58775
EDEU,CYP,1961,300000,74380.164,26564.354,.35714298,4.0333333
EDEU,CYP,1962,700000,175000,62500.023,.35714298,4
EDEU,CYP,1963,900000,225000,80357.172,.35714298,4
EDEU,CYP,1964,900000,225000,80357.172,.35714298,4
EDEU,CYP,1965,3100000,775000,276785.81,.35714298,4
EDEU,CYP,1966,6500000,1625000,580357.38,.35714298,4
EDEU,CYP,1967,5200000,1300000,470734.34,.36210334,4
EDEU,CYP,1968,3300000,825000,343750.25,.41666698,4
EDEU,CYP,1969,4200000,1065088.8,443787.31,.41666698,3.9433334
EDEU,CYP,1970,5100000,1393442.6,580601.56,.41666698,3.6600001
EDEU,CYP,1971,4000000,1140448,468633.16,.41092023,3.5073936
EDEU,CYP,1972,6300000,1975763,791076.69,.40039048,3.1886415
EDEU,CYP,1973,6900000,2581755.5,1053797.6,.40817094,2.6726
EDEU,CYP,1974,3700000,1429813.6,611612,.42775643,2.58775
EDEU,CZSK,1953,237949692.75,56654692,20233826,.35714298,4.1999998
EDEU,CZSK,1954,306687656.25,73020872,26078892,.35714298,4.1999998
EDEU,CZSK,1955,394382200.5,93900528,33535914,.35714298,4.1999998
EDEU,CZSK,1956,461312874,109836400,39227300,.35714298,4.1999998
EDEU,CZSK,1957,590721142.5,140647904,50231412,.35714298,4.1999998
EDEU,CZSK,1958,662182650,157662544,56308072,.35714298,4.1999998
EDEU,CZSK,1959,733049900.0000001,174535696,62334200,.35714298,4.1999998
EDEU,CZSK,1960,806800000,192095248,68605472,.35714298,4.1999998
EDEU,CZSK,1961,962200000,238561984,85200736,.35714298,4.0333333
EDEU,CZSK,1962,912400000,228100000,81464312,.35714298,4
EDEU,CZSK,1963,964300000,241075008,86098248,.35714298,4
EDEU,CZSK,1964,1056100000,264024992,94294672,.35714298,4
EDEU,CZSK,1965,1225800000,306449984,109446464,.35714298,4
EDEU,CZSK,1966,1301100000,325275008,116169688,.35714298,4
EDEU,CZSK,1967,1328100000,332024992,120227360,.36210334,4
EDEU,CZSK,1968,1689400000,422350016,175979312,.41666698,4
EDEU,CZSK,1969,1740700000,441428576,183928720,.41666698,3.9433334
EDEU,CZSK,1970,1849800000,505409824,210587584,.41666698,3.6600001
EDEU,CZSK,1971,1973200000,562582976,231176720,.41092023,3.5073936
EDEU,CZSK,1972,2239900000,702462144,281259168,.40039048,3.1886415
EDEU,CZSK,1973,2636600000,986529984,402672864,.40817094,2.6726
EDEU,CZSK,1974,3035400000,1172988160,501753216,.42775643,2.58775
EDEU,DNK,1953,51716864.25,12313540,4397694.5,.35714298,4.1999998
EDEU,DNK,1954,56090085.75000001,13354783,4769567,.35714298,4.1999998
EDEU,DNK,1955,58896639.00000001,14023010,5008219.5,.35714298,4.1999998
EDEU,DNK,1956,58854609.00000001,14013003,5004645.5,.35714298,4.1999998
EDEU,DNK,1957,53384404.5,12710573,4539492,.35714298,4.1999998
EDEU,DNK,1958,60317720,14361363,5129060,.35714298,4.1999998
EDEU,DNK,1959,63362560,15086324,5387975,.35714298,4.1999998
EDEU,DNK,1960,66099999.99999999,15738096,5620750.5,.35714298,4.1999998
EDEU,DNK,1961,65200000,16165289,5773319.5,.35714298,4.0333333
EDEU,DNK,1962,63300000,15825000,5651787.5,.35714298,4
EDEU,DNK,1963,78400000,19600000,7000002.5,.35714298,4
EDEU,DNK,1964,81600000,20400000,7285717,.35714298,4
EDEU,DNK,1965,93200000,23300000,8321431.5,.35714298,4
EDEU,DNK,1966,86200000,21550000,7696431.5,.35714298,4
EDEU,DNK,1967,80000000,20000000,7242067,.36210334,4
EDEU,DNK,1968,75200000,18800000,7833339.5,.41666698,4
EDEU,DNK,1969,68900000,17472528,7280225.5,.41666698,3.9433334
EDEU,DNK,1970,89200000,24371584,10154834,.41666698,3.6600001
EDEU,DNK,1971,97400000,27769908,11411217,.41092023,3.5073936
EDEU,DNK,1972,123500000,38731228,15507615,.40039048,3.1886415
EDEU,DNK,1973,140700000,52645364,21488308,.40817094,2.6726
EDEU,DNK,1974,191500000,74002512,31655050,.42775643,2.58775
EDEU,DZA,1960,200000,47619.051,17006.811,.35714298,4.1999998
EDEU,DZA,1961,100000,24793.389,8854.7852,.35714298,4.0333333
EDEU,DZA,1962,0,0,0,.35714298,4
EDEU,DZA,1963,400000,100000,35714.297,.35714298,4
EDEU,DZA,1964,4900000,1225000,437500.16,.35714298,4
EDEU,DZA,1965,1700000,425000,151785.77,.35714298,4
EDEU,DZA,1966,2800000,700000,250000.09,.35714298,4
EDEU,DZA,1967,6400000,1600000,579365.38,.36210334,4
EDEU,DZA,1968,7700000,1925000,802083.94,.41666698,4
EDEU,DZA,1969,20300000,5147929,2144972,.41666698,3.9433334
EDEU,DZA,1970,20000000,5464480.5,2276868.5,.41666698,3.6600001
EDEU,DZA,1971,27200000,7755046.5,3186705.5,.41092023,3.5073936
EDEU,DZA,1972,61300000,19224488,7697302,.40039048,3.1886415
EDEU,DZA,1973,76300000,28548978,11652863,.40817094,2.6726
EDEU,DZA,1974,57400000,22181432,9488250,.42775643,2.58775
EDEU,ECU,1966,300000,75000,26785.725,.35714298,4
EDEU,ECU,1967,600000,150000,54315.5,.36210334,4
EDEU,EGY,1953,5167588.500000001,1230378.3,439420.97,.35714298,4.1999998
EDEU,EGY,1954,12289572,2926088.8,1045032.1,.35714298,4.1999998
EDEU,EGY,1955,26647020,6344529,2265904,.35714298,4.1999998
EDEU,EGY,1956,33427509.75000001,7958931.5,2842476.5,.35714298,4.1999998
EDEU,EGY,1957,97733409.75,23269860,8310667.5,.35714298,4.1999998
EDEU,EGY,1958,105084340,25020082,8935747,.35714298,4.1999998
EDEU,EGY,1959,111029250,26435536,9441266,.35714298,4.1999998
EDEU,EGY,1960,131600000,31333334,11190480,.35714298,4.1999998
EDEU,EGY,1961,110300000,27347108,9766828,.35714298,4.0333333
EDEU,EGY,1962,101400000,25350000,9053575,.35714298,4
EDEU,EGY,1963,80600000,20150000,7196431,.35714298,4
EDEU,EGY,1964,64800000,16200000,5785716.5,.35714298,4
EDEU,EGY,1965,129200000,32300000,11535718,.35714298,4
EDEU,EGY,1966,172300000,43075000,15383934,.35714298,4
EDEU,EGY,1967,159300000,39825000,14420766,.36210334,4
EDEU,EGY,1968,153800000,38450000,16020846,.41666698,4
EDEU,EGY,1969,145600000,36923076,15384627,.41666698,3.9433334
EDEU,EGY,1970,199600000,54535516,22723150,.41666698,3.6600001
EDEU,EGY,1971,284300000,81057344,33308102,.41092023,3.5073936
EDEU,EGY,1972,273300000,85710480,34317660,.40039048,3.1886415
EDEU,EGY,1973,291400000,109032400,44503856,.40817094,2.6726
EDEU,EGY,1974,394000000,152255824,65128408,.42775643,2.58775
EDEU,ETH,1955,197541.0000000001,47033.574,16797.711,.35714298,4.1999998
EDEU,ETH,1956,305768.2500000001,72801.969,26000.713,.35714298,4.1999998
EDEU,ETH,1957,1046547,249177.88,88992.133,.35714298,4.1999998
EDEU,ETH,1958,1167500,277976.19,99277.242,.35714298,4.1999998
EDEU,ETH,1959,252180,60042.859,21443.887,.35714298,4.1999998
EDEU,ETH,1960,294210,70050,25017.865,.35714298,4.1999998
EDEU,ETH,1961,438980.0000000001,108838.02,38870.734,.35714298,4.0333333
EDEU,FIN,1953,42490228.50000002,10116722,3613116.3,.35714298,4.1999998
EDEU,FIN,1954,71225088.75,16958356,6056558,.35714298,4.1999998
EDEU,FIN,1955,82848485.25000002,19725830,7044942,.35714298,4.1999998
EDEU,FIN,1956,85430178.00000002,20340520,7264474,.35714298,4.1999998
EDEU,FIN,1957,90382362.75000002,21519612,7685578.5,.35714298,4.1999998
EDEU,FIN,1958,47054920,11203553,4001270.3,.35714298,4.1999998
EDEU,FIN,1959,50828280.00000001,12101972,4322134.5,.35714298,4.1999998
EDEU,FIN,1960,58300000,13880953,4957485,.35714298,4.1999998
EDEU,FIN,1961,69200000,17157024,6127511,.35714298,4.0333333
EDEU,FIN,1962,64599999.99999999,16150000,5767859,.35714298,4
EDEU,FIN,1963,54600000,13650000,4875001.5,.35714298,4
EDEU,FIN,1964,59400000,14850000,5303573.5,.35714298,4
EDEU,FIN,1965,58800000,14700000,5250002,.35714298,4
EDEU,FIN,1966,60600000,15150000,5410716,.35714298,4
EDEU,FIN,1967,67900000,16975000,6146704,.36210334,4
EDEU,FIN,1968,50500000,12625000,5260420.5,.41666698,4
EDEU,FIN,1969,54300000,13770076,5737536,.41666698,3.9433334
EDEU,FIN,1970,60500000,16530054,6887528,.41666698,3.6600001
EDEU,FIN,1971,70300000,20043374,8236228,.41092023,3.5073936
EDEU,FIN,1972,67099999.99999999,21043444,8425595,.40039048,3.1886415
EDEU,FIN,1973,75600000,28287060,11545956,.40817094,2.6726
EDEU,FIN,1974,128300000,49579752,21208058,.42775643,2.58775
EDEU,FRA,1953,12063660.75,2872300.3,1025821.9,.35714298,4.1999998
EDEU,FRA,1954,11715862.5,2789491.3,996247.25,.35714298,4.1999998
EDEU,FRA,1955,17724051,4220012.5,1507147.9,.35714298,4.1999998
EDEU,FRA,1956,17136681.75,4080162.5,1457201.4,.35714298,4.1999998
EDEU,FRA,1957,32114072.25000001,7646208,2730789.5,.35714298,4.1999998
EDEU,FRA,1958,39335410,9365574,3344849,.35714298,4.1999998
EDEU,FRA,1959,53798400,12809143,4574695.5,.35714298,4.1999998
EDEU,FRA,1960,36300000,8642858,3086736,.35714298,4.1999998
EDEU,FRA,1961,46500000,11528926,4117475,.35714298,4.0333333
EDEU,FRA,1962,41500000,10375000,3705358.5,.35714298,4
EDEU,FRA,1963,45900000,11475000,4098215.8,.35714298,4
EDEU,FRA,1964,53200000,13300000,4750001.5,.35714298,4
EDEU,FRA,1965,68000000,17000000,6071430.5,.35714298,4
EDEU,FRA,1966,93500000,23375000,8348217.5,.35714298,4
EDEU,FRA,1967,108100000,27025000,9785843,.36210334,4
EDEU,FRA,1968,144700000,36175000,15072928,.41666698,4
EDEU,FRA,1969,190000000,48182584,20076092,.41666698,3.9433334
EDEU,FRA,1970,186800000,51038252,21265954,.41666698,3.6600001
EDEU,FRA,1971,267700000,76324480,31363274,.41092023,3.5073936
EDEU,FRA,1972,347500000,108980576,43634784,.40039048,3.1886415
EDEU,FRA,1973,366200000,137020128,55927636,.40817094,2.6726
EDEU,FRA,1974,475000000,183557152,78517752,.42775643,2.58775
EDEU,GBR,1953,38839923,9247601,3302715.8,.35714298,4.1999998
EDEU,GBR,1954,58574058.75000001,13946205,4980789.5,.35714298,4.1999998
EDEU,GBR,1955,50742819.00000002,12081624,4314867.5,.35714298,4.1999998
EDEU,GBR,1956,51235620.75000001,12198958,4356772.5,.35714298,4.1999998
EDEU,GBR,1957,62916808.50000001,14980193,5350071,.35714298,4.1999998
EDEU,GBR,1958,52285320,12448886,4446032.5,.35714298,4.1999998
EDEU,GBR,1959,82640320.00000002,19676268,7027241,.35714298,4.1999998
EDEU,GBR,1960,84400000,20095240,7176874,.35714298,4.1999998
EDEU,GBR,1961,74500000,18471074,6596814.5,.35714298,4.0333333
EDEU,GBR,1962,81100000,20275000,7241074,.35714298,4
EDEU,GBR,1963,89600000,22400000,8000003,.35714298,4
EDEU,GBR,1964,110700000,27675000,9883932,.35714298,4
EDEU,GBR,1965,154800000,38700000,13821434,.35714298,4
EDEU,GBR,1966,114700000,28675000,10241075,.35714298,4
EDEU,GBR,1967,133200000,33300000,12058041,.36210334,4
EDEU,GBR,1968,128100000,32025000,13343760,.41666698,4
EDEU,GBR,1969,127300000,32282332,13450982,.41666698,3.9433334
EDEU,GBR,1970,178300000,48715844,20298284,.41666698,3.6600001
EDEU,GBR,1971,224700000,64064668,26325468,.41092023,3.5073936
EDEU,GBR,1972,377000000,118232168,47339036,.40039048,3.1886415
EDEU,GBR,1973,346200000,129536776,52873148,.40817094,2.6726
EDEU,GBR,1974,704000000,272051008,116371568,.42775643,2.58775
EDEU,GHA,1957,2614266.000000001,622444.31,222301.63,.35714298,4.1999998
EDEU,GHA,1958,1382320,329123.81,117544.26,.35714298,4.1999998
EDEU,GHA,1959,1709220,406957.16,145341.89,.35714298,4.1999998
EDEU,GHA,1960,4700000,1119047.6,399660,.35714298,4.1999998
EDEU,GHA,1961,9100000,2256198.3,805785.38,.35714298,4.0333333
EDEU,GHA,1962,10900000,2725000,973214.63,.35714298,4
EDEU,GHA,1963,19900000,4975000,1776786.4,.35714298,4
EDEU,GHA,1964,17200000,4300000,1535714.9,.35714298,4
EDEU,GHA,1965,36700000,9175000,3276787,.35714298,4
EDEU,GHA,1966,11000000,2750000,982143.19,.35714298,4
EDEU,GHA,1967,8300000.000000001,2075000,751364.44,.36210334,4
EDEU,GIN,1959,7607430.000000001,1811293,646890.56,.35714298,4.1999998
EDEU,GIN,1960,23200000,5523810,1972790,.35714298,4.1999998
EDEU,GIN,1961,22700000,5628099,2010036.1,.35714298,4.0333333
EDEU,GIN,1962,5300000,1325000,473214.47,.35714298,4
EDEU,GIN,1963,5100000,1275000,455357.31,.35714298,4
EDEU,GIN,1964,9200000,2300000,821428.88,.35714298,4
EDEU,GIN,1965,7800000,1950000,696428.81,.35714298,4
EDEU,GIN,1966,17300000,4325000,1544643.4,.35714298,4
EDEU,GIN,1967,8300000.000000001,2075000,751364.44,.36210334,4
EDEU,GIN,1968,10600000,2650000,1104167.5,.41666698,4
